game_id,game_name,game_web,platform,wii,ps3,xbox360,critic_score,critic_score1,critic_score2,critic_score3,wii_score,ps3_score,xbox360_score,Check
944510,Beijing 2008 - The Official Video Game of the Olympic Games,/ps3/944510-beijing-2008-the-official-video-game-of-the-olympic-games,ps3,0,1,0,,,,,,58,60,1
944519,Ford Racing: Off Road,/wii/944519-ford-racing-off-road,wii,1,0,0,37,37,,,37,,,1
944521,Resistance 2,/ps3/944521-resistance-2,ps3,0,1,0,87,87,,,,87,,1
944542,WWII Aces,/wii/944542-wwii-aces,wii,1,0,0,41,41,,,41,,,1
944564,Mesmerize: Distort,/ps3/944564-mesmerize-distort,ps3,0,1,0,50,50,,,,50,,1
944568,Leisure Suit Larry: Box Office Bust,/xbox360/944568-leisure-suit-larry-box-office-bust,xbox360,0,1,1,25,25,17,,,17,25,1
944602,Bionic Commando Rearmed,/xbox360/944602-bionic-commando-rearmed,xbox360,0,1,1,85,85,87,,,87,85,1
944653,Battle of the Bands,/wii/944653-battle-of-the-bands,wii,1,0,0,58,58,,,58,,,1
944700,Monster Lab,/wii/944700-monster-lab,wii,1,0,0,73,73,,,73,,,1
944703,Things on Wheels,/xbox360/944703-things-on-wheels,xbox360,0,0,1,41,41,,,,,41,1
944706,Saw,/xbox360/944706-saw,xbox360,0,1,1,59,59,59,,,59,59,1
944714,FaceBreaker,/wii/944714-facebreaker-ko-party,wii,1,1,0,,,,,61,53,54,1
944716,Space Chimps,/xbox360/944716-space-chimps,xbox360,1,0,1,57,56,57,,,,57,1
944719,Major Minor's Majestic March,/wii/944719-major-minors-majestic-march,wii,1,0,0,46,46,,,46,,,1
944734,UEFA EURO 2008,/xbox360/944734-uefa-euro-2008,xbox360,0,1,1,,,,,,79,80,1
944747,Harvest Moon: Magical Melody,/wii/944747-harvest-moon-magical-melody,wii,1,0,0,69,69,,,69,,,1
944785,Red Faction: Guerrilla,/ps3/944785-red-faction-guerrilla,ps3,0,1,0,85,85,85,,,85,85,1
944794,Duke Nukem Forever,/xbox360/944794-duke-nukem-forever,xbox360,0,1,1,49,49,51,,,51,49,1
944795,Duke Nukem 3D,/xbox360/944795-duke-nukem-3d,xbox360,0,0,1,80,80,,,,,80,1
944801,Go! Sports Skydiving,/ps3/944801-go-sports-skydiving,ps3,0,1,0,42,42,,,,42,,1
944855,Nerf N-Strike,/wii/944855-nerf-n-strike,wii,1,0,0,,,,,66,,,1
944900,Roogoo,/xbox360/944900-roogoo,xbox360,0,0,1,78,78,,,,,78,1
944907,Mass Effect 2,/xbox360/944907-mass-effect-2,xbox360,0,1,1,96,96,94,,,94,96,1
944908,Skate 2,/ps3/944908-skate-2,ps3,0,1,0,,,,,,84,84,1
944916,MySims Kingdom,/wii/944916-mysims-kingdom,wii,1,0,0,,,,,76,,,1
944918,MySims Party,/wii/944918-mysims-party,wii,1,0,0,,,,,56,,,1
944922,SimAnimals,/wii/944922-simanimals,wii,1,0,0,,,,,58,,,1
944924,The Lord of the Rings: Conquest,/xbox360/944924-the-lord-of-the-rings-conquest,xbox360,0,1,1,55,55,54,,,54,55,1
944932,Command & Conquer: Red Alert 3,/xbox360/944932-command-and-conquer-red-alert-3,xbox360,0,1,1,,,,,,75,77,1
944937,Pure,/ps3/944937-pure,ps3,0,1,0,83,83,85,,,83,85,1
944938,Deadly Creatures,/wii/944938-deadly-creatures,wii,1,0,0,72,72,,,72,,,1
944948,Iron Chef America: Supreme Cuisine,/wii/944948-iron-chef-america-supreme-cuisine,wii,1,0,0,42,42,,,42,,,1
944951,Summer Sports: Paradise Island,/wii/944951-summer-sports-paradise-island,wii,1,0,0,46,46,,,46,,,1
944952,Indianapolis 500 Evolution,/xbox360/944952-indianapolis-500-evolution,xbox360,0,0,1,32,32,,,,,32,1
944960,NCAA Football 09,/ps3/944960-ncaa-football-09,ps3,1,1,0,,,,,49,81,83,1
944964,Guitar Hero: Aerosmith,/ps3/944964-guitar-hero-aerosmith,ps3,1,1,0,70,70,70,73,73,70,70,1
944975,Death Jr.: Root of Evil,/wii/944975-death-jr-root-of-evil,wii,1,0,0,71,71,,,71,,,1
944977,Vigilante 8: Arcade,/xbox360/944977-vigilante-8-arcade,xbox360,0,0,1,58,58,,,,,58,1
944984,The Incredible Hulk,/wii/944984-the-incredible-hulk,wii,1,1,0,,,,,46,55,55,1
945010,PixelJunk Eden,/ps3/945010-pixeljunk-eden,ps3,0,1,0,80,80,,,,80,,1
945019,Battle Fantasia,/ps3/945019-battle-fantasia,ps3,0,1,0,67,71,67,,,67,71,1
945044,LostWinds,/wii/945044-lostwinds,wii,1,0,0,81,81,,,81,,,1
945046,SNK Arcade Classics Vol. 1,/wii/945046-snk-arcade-classics-vol-1,wii,1,0,0,73,73,,,73,,,1
945047,Go! Go! Break Steady,/xbox360/945047-go-go-break-steady,xbox360,0,0,1,68,68,,,,,68,1
945048,Defense Grid: The Awakening,/xbox360/945048-defense-grid-the-awakening,xbox360,0,0,1,82,82,,,,,82,1
945061,Syndicate,/xbox360/945061-syndicate,xbox360,0,1,1,74,74,75,,,75,74,1
945064,Toy Story 3,/ps3/945064-toy-story-3,ps3,1,1,0,78,78,,,76,78,76,1
945065,Disney/Pixar Toy Story 3,/xbox360/945065-disney-pixar-toy-story-3,xbox360,1,1,1,76,76,76,,76,78,76,1
945071,Big Beach Sports,/wii/945071-big-beach-sports,wii,1,0,0,44,44,,,44,,,1
945075,Tales of Vesperia,/xbox360/945075-tales-of-vesperia,xbox360,0,1,1,79,79,,,,,79,1
945095,Novastrike,/ps3/945095-novastrike,ps3,0,1,0,49,49,,,,49,,1
945104,ShellShock 2: Blood Trails,/ps3/945104-shellshock-2-blood-trails,ps3,0,1,0,35,35,30,,,35,30,1
945118,NFL Head Coach 09,/xbox360/945118-nfl-head-coach-09,xbox360,0,1,1,,,,,,64,67,1
945121,Resident Evil Archives: Resident Evil Zero,/wii/945121-resident-evil-archives-resident-evil-zero,wii,1,0,0,62,62,,,62,,,1
945122,Ultimate Band,/wii/945122-ultimate-band,wii,1,0,0,59,59,,,59,,,1
945131,X-Blades,/ps3/945131-x-blades,ps3,0,1,0,50,50,50,,,50,50,1
945135,Major League Eating: The Game,/wii/945135-major-league-eating-the-game,wii,1,0,0,45,45,,,45,,,1
945167,Kung Fu Panda,/wii/945167-kung-fu-panda,wii,1,1,0,70,70,76,,70,76,75,1
945168,DreamWorks Kung Fu Panda,/xbox360/945168-dreamworks-kung-fu-panda,xbox360,1,1,1,75,75,,,70,76,75,1
945190,Backyard Baseball '09,/wii/945190-backyard-baseball-09,wii,1,0,0,37,37,,,37,,,1
945209,Top Spin 3,/wii/945209-top-spin-3,wii,1,1,0,68,68,75,78,68,75,78,1
945214,Damnation,/ps3/945214-damnation,ps3,0,1,0,36,36,36,,36,,36,1
945273,Bliss Island,/xbox360/945273-bliss-island,xbox360,0,0,1,43,43,,,,,43,1
945297,Bigfoot: Collision Course,/wii/945297-bigfoot-collision-course,wii,1,0,0,24,24,,,24,,,1
945380,BioShock 2,/xbox360/945380-bioshock-2,xbox360,0,1,1,88,88,88,,,88,88,1
945382,NASCAR 09,/ps3/945382-nascar-09,ps3,0,1,0,,,,,,65,69,1
945385,Wacky Races: Crash & Dash,/wii/945385-wacky-races-crash-and-dash,wii,1,0,0,,,,,39,,,1
945390,Carnival Games: Mini-Golf,/wii/945390-carnival-games-mini-golf,wii,1,0,0,38,38,,,38,,,1
945393,Age of Booty,/ps3/945393-age-of-booty,ps3,0,1,0,74,74,76,,,74,76,1
945395,1942: Joint Strike,/xbox360/945395-1942-joint-strike,xbox360,0,1,1,68,68,69,,,69,68,1
945399,Assault Heroes 2,/xbox360/945399-assault-heroes-2,xbox360,0,0,1,75,75,,,,,75,1
945401,Alpha Protocol,/xbox360/945401-alpha-protocol,xbox360,0,1,1,63,63,64,,,64,63,1
945406,Baja: Edge of Control,/xbox360/945406-baja-edge-of-control,xbox360,0,1,1,65,61,65,,,61,65,1
945407,Wits & Wagers,/xbox360/945407-wits-and-wagers,xbox360,0,0,1,63,63,,,,,63,1
945456,Rocky and Bullwinkle,/xbox360/945456-rocky-and-bullwinkle,xbox360,0,0,1,37,37,,,,,37,1
945457,Shotest Shogi,/xbox360/945457-shotest-shogi,xbox360,0,0,1,65,65,,,,,65,1
945458,TiQal,/xbox360/945458-tiqal,xbox360,0,0,1,58,58,,,,,58,1
945505,Madden NFL 09,/ps3/945505-madden-nfl-09,ps3,1,1,0,,,,,82,85,83,1
945510,Tiger Woods PGA Tour 09,/ps3/945510-tiger-woods-pga-tour-09,ps3,1,1,0,,,,,81,82,84,1
945550,Lost Cities,/xbox360/945550-lost-cities,xbox360,0,0,1,66,66,,,,,66,1
945572,Sonic Unleashed,/wii/945572-sonic-unleashed,wii,1,1,0,66,66,54,60,66,54,60,1
945591,The Sky Crawlers: Innocent Aces,/wii/945591-the-sky-crawlers-innocent-aces,wii,1,0,0,74,74,,,74,,,1
945596,Bratz Kidz,/wii/945596-bratz-kidz,wii,1,0,0,,,,,25,,,1
945597,Darwinia+,/xbox360/945597-darwinia,xbox360,0,0,1,80,80,,,,,80,1
945611,Spy Fox in Dry Cereal,/wii/945611-spy-fox-in-dry-cereal,wii,1,0,0,55,55,,,55,,,1
945612,Pajama Sam in Don't Fear the Dark,/wii/945612-pajama-sam-in-dont-fear-the-dark,wii,1,0,0,83,83,,,83,,,1
945617,50 Cent: Blood on the Sand,/xbox360/945617-50-cent-blood-on-the-sand,xbox360,0,1,1,71,71,72,,,72,71,1
945622,Mr. Driller Online,/xbox360/945622-mr-driller-online,xbox360,0,0,1,45,45,,,,,45,1
945632,WWE SmackDown vs. Raw 2009,/xbox360/945632-wwe-smackdown-vs-raw-2009,xbox360,1,1,1,79,79,78,79,79,78,79,1
945656,Bang Attack!,/wii/945656-bang-attack,wii,1,0,0,,,,,48,,,1
945662,Emergency Heroes,/wii/945662-emergency-heroes,wii,1,0,0,41,41,,,41,,,1
945664,MotoGP 08,/ps3/945664-motogp-08,ps3,1,1,0,65,65,68,44,44,65,68,1
945788,Order Up!,/wii/945788-order-up,wii,1,0,0,76,76,,,76,,,1
945802,Mario Super Sluggers,/wii/945802-mario-super-sluggers,wii,1,0,0,69,69,,,69,,,1
945804,Toki Tori,/wii/945804-toki-tori,wii,1,1,0,79,79,75,,79,75,,1
945832,World of Goo,/wii/945832-world-of-goo,wii,1,0,0,94,94,,,94,,,1
945850,SingStar Vol. 2,/ps3/945850-singstar-vol-2,ps3,0,1,0,76,76,,,,76,,1
945855,We Cheer,/wii/945855-we-cheer,wii,1,0,0,56,56,,,56,,,1
945858,Active Life: Outdoor Challenge,/wii/945858-active-life-outdoor-challenge,wii,1,0,0,69,69,,,69,,,1
945861,SoulCalibur,/xbox360/945861-soulcalibur,xbox360,0,0,1,79,79,,,,,79,1
945865,SPOGS Racing,/wii/945865-spogs-racing,wii,1,0,0,18,18,,,18,,,1
945885,Spider-Man: Web of Shadows,/ps3/945885-spider-man-web-of-shadows,ps3,1,1,0,67,67,63,68,63,67,68,1
945905,Harry Potter and the Half-Blood Prince,/ps3/945905-harry-potter-and-the-half-blood-prince,ps3,1,1,0,,,,,60,66,64,1
945916,Monopoly,/xbox360/945916-monopoly,xbox360,1,1,1,,,,,70,54,56,1
945921,Little League World Series Baseball 2008,/wii/945921-little-league-world-series-baseball-2008,wii,1,0,0,70,70,,,70,,,1
945926,Summer Athletics: The Ultimate Challenge,/wii/945926-summer-athletics-the-ultimate-challenge,wii,1,0,0,56,56,48,,56,,48,1
945933,Zombie Wranglers,/xbox360/945933-zombie-wranglers,xbox360,0,0,1,49,49,,,,,49,1
945943,Prince of Persia,/xbox360/945943-prince-of-persia,xbox360,0,1,1,81,81,85,,,85,81,1
945947,Crash: Mind Over Mutant,/xbox360/945947-crash-mind-over-mutant,xbox360,1,0,1,60,60,70,,70,,60,1
945951,The Legend of Spyro: Dawn of the Dragon,/ps3/945951-the-legend-of-spyro-dawn-of-the-dragon,ps3,1,1,0,,,,,64,59,62,1
945955,Sea Life Safari,/xbox360/945955-sea-life-safari,xbox360,0,0,1,57,57,,,,,57,1
946012,Gin Rummy,/xbox360/946012-gin-rummy,xbox360,0,0,1,63,63,,,,,63,1
946021,Magnetica Twist,/wii/946021-magnetica-twist,wii,1,0,0,70,70,,,70,,,1
946102,Ticket to Ride,/xbox360/946102-ticket-to-ride,xbox360,0,0,1,70,70,,,,,70,1
946119,Rubik's World,/wii/946119-rubiks-world,wii,1,0,0,64,64,,,64,,,1
946123,Ben 10: Alien Force,/wii/946123-ben-10-alien-force,wii,1,0,0,45,45,,,45,,,1
946126,Viva Pinata: Trouble in Paradise,/xbox360/946126-viva-pinata-trouble-in-paradise,xbox360,0,0,1,82,82,,,,,82,1
946131,Rapala Fishing Frenzy 2009,/ps3/946131-rapala-fishing-frenzy-2009,ps3,1,1,0,31,31,41,,61,31,41,1
946161,Rock University Presents: The Naked Brothers Band The Video Game,/wii/946161-rock-university-presents-the-naked-brothers-band-the-video,wii,1,0,0,24,24,,,24,,,1
946162,Avatar: The Last Airbender - Into the Inferno,/wii/946162-avatar-the-last-airbender-into-the-inferno,wii,1,0,0,53,53,,,53,,,1
946166,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,/wii/946166-spongebob-squarepants-featuring-nicktoons-globs-of-doom,wii,1,0,0,47,47,,,47,,,1
946169,Tak and the Guardians of Gross,/wii/946169-tak-and-the-guardians-of-gross,wii,1,0,0,63,63,,,63,,,1
946172,Protothea,/wii/946172-protothea,wii,1,0,0,40,40,,,40,,,1
946177,Zoo Hospital,/wii/946177-zoo-hospital,wii,1,0,0,61,61,,,61,,,1
946181,WWE Legends of WrestleMania,/ps3/946181-wwe-legends-of-wrestlemania,ps3,0,1,0,70,70,71,,,70,71,1
946195,Fight Night Round 4,/xbox360/946195-fight-night-round-4,xbox360,0,1,1,,,,,,88,87,1
946208,The Mummy: Tomb of the Dragon Emperor,/wii/946208-the-mummy-tomb-of-the-dragon-emperor,wii,1,0,0,,,,,39,,,1
946219,Marvel Super Hero Squad,/wii/946219-marvel-super-hero-squad,wii,1,0,0,49,49,,,49,,,1
946237,Deadliest Catch: Alaskan Storm,/xbox360/946237-deadliest-catch-alaskan-storm,xbox360,0,0,1,56,56,,,,,56,1
946299,Skate It,/wii/946299-skate-it,wii,1,0,0,,,,,70,,,1
946301,Defend Your Castle,/wii/946301-defend-your-castle,wii,1,0,0,65,65,,,65,,,1
946302,V.I.P. Casino Blackjack,/wii/946302-vip-casino-blackjack,wii,1,0,0,49,49,,,49,,,1
946303,TV Show King,/wii/946303-tv-show-king,wii,1,1,0,65,65,,,65,,,1
946320,Purr Pals,/wii/946320-purr-pals,wii,1,0,0,40,40,,,40,,,1
946343,MadWorld,/wii/946343-madworld,wii,1,0,0,81,81,,,81,,,1
946345,Bayonetta,/ps3/946345-bayonetta,ps3,0,1,0,87,87,90,,,87,90,1
946368,Rock Revolution,/ps3/946368-rock-revolution,ps3,1,1,0,42,42,46,38,46,42,38,1
946371,Dance Dance Revolution: Hottest Party 2,/wii/946371-dance-dance-revolution-hottest-party-2,wii,1,0,0,69,69,,,69,,,1
946372,Dance Dance Revolution Universe 3,/xbox360/946372-dance-dance-revolution-universe-3,xbox360,0,0,1,65,65,,,,,65,1
946375,Critter Round-Up,/wii/946375-critter-round-up,wii,1,0,0,,,,,56,,,1
946376,Lost in Blue: Shipwrecked,/wii/946376-lost-in-blue-shipwrecked,wii,1,0,0,54,54,,,54,,,1
946384,NHL 2K9,/xbox360/946384-nhl-2k9,xbox360,1,1,1,69,70,65,69,65,70,69,1
946395,NBA 09 The Inside,/ps3/946395-nba-09-the-inside,ps3,0,1,0,63,63,,,,63,,1
946406,Linger in Shadows,/ps3/946406-linger-in-shadows,ps3,0,1,0,59,59,,,,59,,1
946407,Golf: Tee It Up!,/xbox360/946407-golf-tee-it-up,xbox360,0,0,1,69,69,,,,,69,1
946415,Pirates: The Key of Dreams,/wii/946415-pirates-the-key-of-dreams,wii,1,0,0,53,53,,,53,,,1
946431,Block Breaker Deluxe,/wii/946431-block-breaker-deluxe,wii,1,0,0,70,70,,,70,,,1
946468,Tetris Party,/wii/946468-tetris-party,wii,1,0,0,86,86,,,86,,,1
946469,Alien Crush Returns,/wii/946469-alien-crush-returns,wii,1,0,0,64,64,,,64,,,1
946472,Maboshi's Arcade,/wii/946472-maboshis-arcade,wii,1,0,0,85,85,,,85,,,1
946499,Warriors Orochi 2,/xbox360/946499-warriors-orochi-2,xbox360,0,0,1,44,44,,,,,44,1
946531,Shaun White Snowboarding,/ps3/946531-shaun-white-snowboarding,ps3,1,1,0,63,63,60,,78,63,60,1
946532,Shaun White Snowboarding: Road Trip,/wii/946532-shaun-white-snowboarding-road-trip,wii,1,1,0,78,78,,,78,63,60,1
946535,NBA 2K9,/xbox360/946535-nba-2k9,xbox360,0,1,1,84,84,82,,,82,84,1
946568,Venetica,/ps3/946568-venetica,ps3,0,1,0,47,47,42,,,47,42,1
946570,Naruto: Clash of Ninja Revolution 2,/wii/946570-naruto-clash-of-ninja-revolution-2,wii,1,0,0,,,,,72,,,1
946573,Rayman Raving Rabbids: TV Party,/wii/946573-rayman-raving-rabbids-tv-party,wii,1,0,0,73,73,,,73,,,1
946578,Wario Land: Shake It!,/wii/946578-wario-land-shake-it,wii,1,0,0,78,78,,,78,,,1
946582,SimCity Creator,/wii/946582-simcity-creator,wii,1,0,0,,,,,67,,,1
946583,Double D Dodgeball,/xbox360/946583-double-d-dodgeball,xbox360,0,1,1,36,36,,,,,36,1
946588,SCORE International Baja 1000,/xbox360/946588-score-international-baja-1000,xbox360,1,1,1,29,49,34,29,,,29,1
946604,Splatterhouse,/ps3/946604-splatterhouse,ps3,0,1,0,59,59,62,,,59,62,1
946617,Star Wars The Clone Wars: Lightsaber Duels,/wii/946617-star-wars-the-clone-wars-lightsaber-duels,wii,1,0,0,56,56,,,56,,,1
946757,Guitar Hero: Metallica,/ps3/946757-guitar-hero-metallica,ps3,1,1,0,86,85,84,86,85,86,84,1
946760,NHL 09,/ps3/946760-nhl-09,ps3,1,1,0,,,,,,88,88,1
946762,Neopets Puzzle Adventure,/wii/946762-neopets-puzzle-adventure,wii,1,0,0,52,52,,,52,,,1
946769,Spyborgs,/wii/946769-spyborgs,wii,1,0,0,66,66,,,66,,,1
946788,Tenchu: Shadow Assassins,/wii/946788-tenchu-shadow-assassins,wii,1,0,0,70,70,,,70,,,1
946789,Rune Factory Frontier,/wii/946789-rune-factory-frontier,wii,1,0,0,79,79,,,79,,,1
946790,Cabela's Trophy Bucks,/wii/946790-cabelas-trophy-bucks,wii,1,0,0,56,56,39,,,,39,1
946815,IL-2 Sturmovik: Birds of Prey,/xbox360/946815-il-2-sturmovik-birds-of-prey,xbox360,0,1,1,80,80,81,,,81,80,1
946839,A Kingdom for Keflings,/xbox360/946839-a-kingdom-for-keflings,xbox360,0,0,1,78,78,,,,,78,1
946847,Frogger 2,/xbox360/946847-frogger-2,xbox360,0,0,1,37,37,,,,,37,1
946860,Star Ocean: The Last Hope,/xbox360/946860-star-ocean-the-last-hope,xbox360,0,1,1,72,72,,,,74,72,1
947068,The Conduit,/wii/947068-the-conduit,wii,1,0,0,69,69,,,69,,,1
947077,FIFA Soccer 09,/ps3/947077-fifa-soccer-09,ps3,1,1,0,,,,,80,87,87,1
947081,007: Quantum of Solace,/wii/947081-007-quantum-of-solace,wii,1,1,0,54,54,65,65,54,65,65,1
947638,Jillian Michaels' Fitness Ultimatum 2009,/wii/947638-jillian-michaels-fitness-ultimatum-2009,wii,1,0,0,30,30,,,30,,,1
947967,Raven Squad: Operation Hidden Dagger,/xbox360/947967-raven-squad-operation-hidden-dagger,xbox360,0,0,1,38,38,,,,,38,1
947988,Cocoto Fishing Master,/wii/947988-cocoto-fishing-master,wii,1,0,0,52,52,,,52,,,1
948030,Forza Motorsport 3,/xbox360/948030-forza-motorsport-3,xbox360,0,0,1,92,92,,,,,92,1
948787,Interpol: The Trail of Dr. Chaos,/xbox360/948787-interpol-the-trail-of-dr-chaos,xbox360,0,1,1,45,45,48,,,48,45,1
948789,Coraline,/wii/948789-coraline,wii,1,1,0,42,,,42,42,,,1
948798,Six Flags Fun Park,/wii/948798-six-flags-fun-park,wii,1,0,0,43,43,,,43,,,1
948805,NBA Live 09,/ps3/948805-nba-live-09,ps3,1,1,0,,,,,51,75,77,1
948807,NBA Live 09 All-Play,/wii/948807-nba-live-09-all-play,wii,1,1,0,,,,,51,75,77,1
948811,Raiden IV,/xbox360/948811-raiden-iv,xbox360,0,0,1,63,,63,,,,63,1
948959,The Godfather II,/xbox360/948959-the-godfather-ii,xbox360,0,1,1,,,,,,67,65,1
948965,Need for Speed Undercover,/xbox360/948965-need-for-speed-undercover,xbox360,1,1,1,,,,,54,59,64,1
949115,Bolt,/ps3/949115-bolt,ps3,1,1,0,59,59,50,57,50,59,57,1
949120,UFC Undisputed 2009,/xbox360/949120-ufc-undisputed-2009,xbox360,0,1,1,83,83,84,,,84,83,1
949381,Hasbro Family Game Night,/wii/949381-hasbro-family-game-night,wii,1,1,0,,,,,63,,,1
949392,Gyrostarr,/wii/949392-gyrostarr,wii,1,0,0,69,69,,,69,,,1
949453,Pro Evolution Soccer 2009,/ps3/949453-pro-evolution-soccer-2009,ps3,1,1,0,77,84,77,74,84,77,74,1
949615,Safecracker: The Ultimate Puzzle Adventure,/wii/949615-safecracker-the-ultimate-puzzle-adventure,wii,1,0,0,56,56,,,56,,,1
949618,Nancy Drew: The White Wolf of Icicle Creek,/wii/949618-nancy-drew-the-white-wolf-of-icicle-creek,wii,1,0,0,67,67,,,67,,,1
949620,Cabela's Dangerous Hunts 2009,/xbox360/949620-cabelas-dangerous-hunts-2009,xbox360,1,1,1,42,42,39,48,,39,42,1
949624,The Maw,/xbox360/949624-the-maw,xbox360,0,0,1,75,75,,,,,75,1
949770,Arc Rise Fantasia,/wii/949770-arc-rise-fantasia,wii,1,0,0,64,64,,,64,,,1
949926,Rock Band 2,/xbox360/949926-rock-band-2,xbox360,1,1,1,92,92,92,91,92,91,92,1
950179,Castlevania Judgment,/wii/950179-castlevania-judgment,wii,1,0,0,,,,,49,,,1
950186,Yakuza 3,/ps3/950186-yakuza-3,ps3,0,1,0,79,79,,,,79,,1
950572,Madagascar: Escape 2 Africa,/xbox360/950572-madagascar-escape-2-africa,xbox360,1,1,1,62,62,58,,62,58,62,1
950574,DreamWorks Madagascar: Escape 2 Africa,/wii/950574-dreamworks-madagascar-escape-2-africa,wii,1,1,0,62,62,,,62,58,62,1
950764,Game Party 2,/wii/950764-game-party-2,wii,1,0,0,29,29,,,29,,,1
950801,Flock!,/ps3/950801-flock,ps3,0,1,0,71,71,68,,,71,68,1
950804,Stormrise,/xbox360/950804-stormrise,xbox360,0,1,1,48,48,51,,,51,48,1
950870,Race Pro,/xbox360/950870-race-pro,xbox360,0,0,1,72,72,,,,,72,1
950873,DC Universe Online,/ps3/950873-dc-universe-online,ps3,0,1,0,67,67,,,,67,,1
950874,Naruto: The Broken Bond,/xbox360/950874-naruto-the-broken-bond,xbox360,0,0,1,80,80,,,,,80,1
950878,SPRay,/wii/950878-spray,wii,1,0,0,,,,,42,,,1
950884,Coffeetime Crosswords,/xbox360/950884-coffeetime-crosswords,xbox360,0,0,1,39,39,,,,,39,1
950885,Defendin' DePenguin,/wii/950885-defendin-depenguin,wii,1,0,0,67,67,,,67,,,1
950897,Ride to Hell: Retribution,/ps3/950897-ride-to-hell-retribution,ps3,0,1,0,,,,,,13,19,1
950900,Lips,/xbox360/950900-lips,xbox360,0,0,1,71,71,,,,,71,1
950901,Geometry Wars: Retro Evolved 2,/xbox360/950901-geometry-wars-retro-evolved-2,xbox360,0,0,1,90,90,,,,,90,1
950903,Portal: Still Alive,/xbox360/950903-portal-still-alive,xbox360,0,0,1,90,90,,,,,90,1
950904,Galaga Legions,/xbox360/950904-galaga-legions,xbox360,0,0,1,74,74,,,,,74,1
950905,Scene It? Box Office Smash,/xbox360/950905-scene-it-box-office-smash,xbox360,0,0,1,76,76,,,,,76,1
950906,You're in the Movies,/xbox360/950906-youre-in-the-movies,xbox360,0,0,1,55,55,,,,,55,1
950907,Uno Rush,/xbox360/950907-uno-rush,xbox360,0,0,1,77,77,,,,,77,1
950917,My Aquarium,/wii/950917-my-aquarium,wii,1,1,0,46,46,,,46,,,1
950918,Dragon Age: Origins,/xbox360/950918-dragon-age-origins,xbox360,0,1,1,86,86,87,,,87,86,1
950919,Fishing Master World Tour,/wii/950919-fishing-master-world-tour,wii,1,0,0,65,65,,,65,,,1
950923,Wii Sports Resort,/wii/950923-wii-sports-resort,wii,1,0,0,80,80,,,80,,,1
950924,Wii Music,/wii/950924-wii-music,wii,1,0,0,63,63,,,63,,,1
950925,PowerUp Forever,/ps3/950925-powerup-forever,ps3,0,1,0,59,59,62,,,59,62,1
950926,Ratchet & Clank Future: Quest for Booty,/ps3/950926-ratchet-and-clank-future-quest-for-booty,ps3,0,1,0,76,76,,,,76,,1
950927,Crash Commando,/ps3/950927-crash-commando,ps3,0,1,0,,,,,,78,,1
950928,Fat Princess,/ps3/950928-fat-princess,ps3,0,1,0,79,79,,,,79,,1
950930,Rag Doll Kung Fu: Fists of Plastic,/ps3/950930-rag-doll-kung-fu-fists-of-plastic,ps3,0,1,0,68,68,,,,68,,1
950933,MAG,/ps3/950933-mag,ps3,0,1,0,76,76,,,,76,,1
950940,I Am Alive,/xbox360/950940-i-am-alive,xbox360,0,1,1,69,69,75,,,75,69,1
950953,Mega Man 9,/ps3/950953-mega-man-9,ps3,1,1,0,77,77,83,82,83,77,82,1
950956,Calvin Tucker's Redneck Jamboree,/wii/950956-calvin-tuckers-redneck-jamboree,wii,1,0,0,26,26,,,26,,,1
950958,Deal or No Deal,/wii/950958-deal-or-no-deal,wii,1,0,0,56,56,,,56,,,1
950961,Puzzler Collection,/wii/950961-puzzler-collection,wii,1,0,0,46,46,,,46,,,1
950962,Skate City Heroes,/wii/950962-skate-city-heroes,wii,1,0,0,59,59,,,59,,,1
950966,Goosebumps HorrorLand,/wii/950966-goosebumps-horrorland,wii,1,0,0,37,37,,,37,,,1
950974,Dead Rising: Chop Till You Drop,/wii/950974-dead-rising-chop-till-you-drop,wii,1,0,0,61,61,,,61,,,1
951177,Backyard Football '09,/wii/951177-backyard-football-09,wii,1,0,0,68,68,,,68,,,1
951184,Nickelodeon Dora the Explorer: Dora Saves the Snow Princess,/wii/951184-nickelodeon-dora-the-explorer-dora-saves-the-snow-princess,wii,1,0,0,47,47,,,47,,,1
951188,Wanted: Weapons of Fate,/xbox360/951188-wanted-weapons-of-fate,xbox360,0,1,1,62,62,61,,,61,62,1
951202,Professor Heinz Wolff's Gravity,/wii/951202-professor-heinz-wolffs-gravity,wii,1,0,0,63,63,,,63,,,1
951203,Fable II Pub Games,/xbox360/951203-fable-ii-pub-games,xbox360,0,0,1,53,53,,,,,53,1
951210,Marvel: Ultimate Alliance 2,/wii/951210-marvel-ultimate-alliance-2,wii,1,1,0,50,50,74,73,50,74,73,1
951327,Sonic and the Black Knight,/wii/951327-sonic-and-the-black-knight,wii,1,0,0,54,54,,,54,,,1
951328,Gradius ReBirth,/wii/951328-gradius-rebirth,wii,1,0,0,69,69,,,69,,,1
951551,Watchmen: The End Is Nigh,/xbox360/951551-watchmen-the-end-is-nigh,xbox360,0,1,1,55,54,55,,,54,55,1
951587,Big Kahuna Party,/wii/951587-big-kahuna-party,wii,1,0,0,44,44,,,44,,,1
951591,Twin Strike: Operation Thunder,/wii/951591-twin-strike-operation-thunder,wii,1,0,0,50,50,,,50,,,1
951686,Banjo-Kazooie,/xbox360/951686-banjo-kazooie,xbox360,0,0,1,77,77,,,,,77,1
